conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.88e+18,Wed Jan 29 02:03:50 +0000 2025,0,Selamat Tahun Baru Imlek 2025 Semoga kita selalu diberkahi dengan kebahagiaan kedamaian dan kesuksesan. GÅng xÇ fÄ cÃ¡i! https://t.co/3h6CRkKqlh,1.88e+18,https://pbs.twimg.com/media/GibP-aVXIAAoOFp.jpg,,in,,0,0,0,https://x.com/undefined/status/1884422168919916869,544990230.0,
1.88e+18,Tue Jan 28 23:55:25 +0000 2025,0,How do I get this shipped from Italy to Indonesia without me getting fucked by Bea Cukai's crazy ass inhumane taxes,1.88e+18,,,en,,0,0,0,https://x.com/undefined/status/1884389853091225693,1.18e+18,
1.88e+18,Fri Jan 24 08:04:00 +0000 2025,1,Bea Cukai @BeaCukaiPWT menerbitkan nomor pokok pengusaha barang kena cukai (NPPBKC) kepada pengusaha pabrik hasil tembakau di Kabupaten Banyumas yaitu CV Java Kretek Indonesia pada Rabu (15/01). Selengkapnya https://t.co/I0Xilg3AhH https://t.co/duS5w2aWWW,1.88e+18,https://pbs.twimg.com/media/GiCydJdboAASBgR.jpg,,in,,0,2,2,https://x.com/undefined/status/1882700869331992899,2940183750.0,
1.88e+18,Mon Jan 27 16:11:36 +0000 2025,0,Jahat banget bikin cerita palsu orang mah pada stress beneran kalo barang ketahan bea cukai atau hilang ..lah ini dia barangnya ada tapi malah ngarep hilang,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1883910739829850394,1.5e+18,
1.88e+18,Fri Jan 24 01:25:59 +0000 2025,0,Halo #SobatBango Apabila ada indikasi peredaran Barang Kena Cukai ilegal segera laporkan ke Kantor Bea Cukai Probolinggo ya #SobatBango atau bisa menghubungi Whatsapp Bea Cukai Probolinggo di 089-8181-5599 #GempurRokokIlegal #BeaCukaiMakinBaik #KemenkeuTepercaya https://t.co/QAuxBlEAFN,1.88e+18,https://pbs.twimg.com/media/GiBXWbabIAAyD14.jpg,,in,,0,0,0,https://x.com/undefined/status/1882600702125777099,8.11e+17,
1.88e+18,Thu Jan 23 09:32:53 +0000 2025,9,Bea cukai ngga pernah gagal buat malak rakyatnya soalnya dikejar target wkwkwk,1.88e+18,,,in,,0,1,0,https://x.com/undefined/status/1882360848632705484,74655090.0,
1.88e+18,Thu Jan 23 10:04:50 +0000 2025,0, Capaian Pengawasan Bea Cukai Bogor Selama Tahun 2024! Bea Cukai Bogor telah melaksanakan 406 kali kegiatan penindakan dan berhasil mengamankan potensi kerugian negara sebesar Rp4 74 M sepanjang tahun 2024! #BeacukaiMakinBaik https://t.co/rLmNDLHCX4,1.88e+18,https://pbs.twimg.com/media/Gh-EhzjWsAAKc4o.jpg,,in,,0,0,0,https://x.com/undefined/status/1882368889880736067,544990230.0,
1.88e+18,Mon Jan 27 08:32:04 +0000 2025,0,AKWOAWOAKWOAWKOAK pasti pemegang prinsip kerja di bagian pajak/bea cukai itu haram ya ,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1883795093863465030,1.11e+18,
1.88e+18,Thu Jan 23 09:09:42 +0000 2025,0,kayanya emang jodoh w ga bakaln jadi instansi bea cukai ataupun polisi karena sejijik itu amit amit astaghfirullah,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1882355012925530369,954851184.0,
1.88e+18,Mon Jan 27 01:23:14 +0000 2025,0,Di malam penuh keberkahan Nabi meniti perjalanan suci. Mengajarkan iman doa dan keteguhan hati. Mari jadikan Isra Miraj sebagai inspirasi menyatukan langkah dan memperkuat harmoni. Selamat memperingati Isra Miraj 1446 H. https://t.co/8D5nNbnEXW,1.88e+18,https://pbs.twimg.com/media/GiQzgGDW4AEcdIw.jpg,,in,,0,0,0,https://x.com/undefined/status/1883687174186410059,544990230.0,
1.88e+18,Thu Jan 23 10:09:50 +0000 2025,0, Capaian Layanan Informasi dan Kehumasan Selama Tahun 2024! Berikut capaian layanan informasi dan perjalanan kegiatan kehumasan Bea Cukai Bogor selama tahun 2024! Kami berkomitmen untuk terus memberikan pelayanan terbaik untuk mewujudkan #BeacukaiMakinBaik https://t.co/ONTDIgUGLn,1.88e+18,https://pbs.twimg.com/media/Gh-FrDoXIAAk80z.jpg,,in,,0,0,0,https://x.com/undefined/status/1882370148641726655,544990230.0,
1.88e+18,Sun Jan 05 15:23:30 +0000 2025,227,Boc's baby/ khun noooo #BeOnGame #BibleWichapas https://t.co/IKdUY50fDk,1.88e+18,https://pbs.twimg.com/media/Ggig1uAagAAv84I.jpg,,in,,1,0,89,https://x.com/undefined/status/1875926102306431108,1.54e+18,
1.88e+18,Thu Jan 23 13:51:38 +0000 2025,0,Bea Cukai Batam Gagalkan Penyelundupan 3 1 Kilogram Sabu di Bandara Hang Nadim Pelaku Terancam Hukuman Mati @beacukaibatam https://t.co/hx0BjUBoXK #batam #kabarbatam #beacukai #kabarterdepan,1.88e+18,,,in,,0,0,1,https://x.com/undefined/status/1882425966645166179,283305745.0,
1.88e+18,Sat Jan 25 23:14:27 +0000 2025,0,Selamat Hari Pabean Internasional 26 Januari 2025! Di tengah tantangan global Bea Cukai terus berkomitmen untuk mendukung sistem perdagangan yang transparan memperkuat keamanan serta mendorong pertumbuhan ekonomi yang inklusif. #BeaCukaiMakinBaik #KemenkeuTepercaya https://t.co/mCSKa0SPLE,1.88e+18,https://pbs.twimg.com/media/GiLMboHbUAA2qkr.jpg,,in,,0,0,0,https://x.com/undefined/status/1883292379937194293,8.11e+17,
1.88e+18,Fri Jan 24 07:43:47 +0000 2025,2,Bea Cukai @bcMakassar bersama Bea Cukai @kwbcsulbagsel dan Polisi Militer Kodam XIV Makassar (Pomdam XIV/HSN) menindak 45.000 batang rokok ilegal berlabel pita cukai palsu dalam sebuah operasi gabungan di wilayah Kabupaten Jeneponto. Selengkapnya https://t.co/muvSlurdeD https://t.co/JAoQLlYVqR,1.88e+18,https://pbs.twimg.com/media/GiCt0UsbkAA9bCI.jpg,,in,,0,0,1,https://x.com/undefined/status/1882695779904843934,2940183750.0,
1.88e+18,Fri Jan 24 09:05:08 +0000 2025,0,Karantina Jawa Barat Dianugerahi Penghargaan Oleh Bea Cukai https://t.co/LxNRG9EmkJ,1.88e+18,https://pbs.twimg.com/media/GiDAcs5bcAAQ2g4.jpg,,in,,0,1,0,https://x.com/undefined/status/1882716254873821687,1309911854.0,
1.88e+18,Mon Jan 27 07:01:20 +0000 2025,0,Keluarga Besar Bea Cukai Probolinggo mengucapkan Selamat Memperingati Isra Mi'raj Nabi Muhammad SAW 1446 H/ 2025. Semoga keindahan bulan Rajab tertanam dalam hati dan benak kita disertai dengan doa dan harapan agar kita selalu mendapat rahmat-Nya #BeaCukaiMakinBaik https://t.co/gXREy2y43G,1.88e+18,https://pbs.twimg.com/media/GiSA4bmasAA8GaH.jpg,,in,,0,0,0,https://x.com/undefined/status/1883772260374421509,8.11e+17,
1.88e+18,Mon Jan 27 07:51:07 +0000 2025,0,https://t.co/cN6gxz5orF,1.88e+18,https://pbs.twimg.com/media/GiSMQ9FaIAAWIYI.jpg,,zxx,,0,0,0,https://x.com/undefined/status/1883784789393834368,1.3e+18,
1.88e+18,Thu Jan 23 08:56:26 +0000 2025,1,ada aja buzzer bea cukai,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1882351676247744974,9.51e+17,
1.88e+18,Sat Jan 25 00:18:00 +0000 2025,326,@kaquka @UriRuizp @SergioFFerra Bea eres la verdadera reina del Valorant eres la mejor: La mejor amiga que se puede tener en la vida La mejor analista La mejor creando contenidos La mejor explicando conceptos LA MEJOR Te quiero muchÃ­simo ,1.88e+18,,kaquka,es,,0,0,5,https://x.com/undefined/status/1882945983367258545,342362234.0,
1.88e+18,Sun Jan 26 03:05:34 +0000 2025,1,@GFRDofficial good meowning! maaf banget aku telat due to ketahan di bea cukai {fake} jadi siapa yang berminat ngobrol sama aku sambil kita ngitungin jumlah bulu kucing? ayo angkat tangan kalian &gt;___&lt; https://t.co/LoGxHcQNkw,1.88e+18,https://pbs.twimg.com/media/GiMBVbwb0AAR93e.jpg,GFRDofficial,in,,1,48,0,https://x.com/undefined/status/1883350539666444400,916415647.0,
1.88e+18,Fri Jan 24 07:42:25 +0000 2025,0,Pencapaian Luar Biasa: Bea Cukai Banten Raih 6 89 Triliun Selama Tahun 2024 Kanwil Bea Cukai Banten capai realisasi penerimaan kepabeanan dan cukai di wilayah Provinsi Banten pada tahun 2024 sebesar Rp6 89 triliun atau 102 18% dari target sebesar Rp6 74 triliun. https://t.co/m66VaQgMLi,1.88e+18,https://pbs.twimg.com/media/GiCtgmvaQAEjr3v.jpg,,in,,0,1,0,https://x.com/undefined/status/1882695434839470447,1.22e+18,
1.88e+18,Thu Jan 23 08:30:55 +0000 2025,0,Palu (21/01/2025) - Dalam rangka memperingati Hari Pabean Internasional 2025 Bea dan Cukai Pantoloan melaksanakan kegiatan donor darah yang di ikuti oleh seluruh pegawai dan PPNPN dengan bekerja sama dengan Palang Merah Indonesia. #DonorDarah #beacukaidonordarah #beacukairi https://t.co/iWgCqtegaC,1.88e+18,https://pbs.twimg.com/media/Gh9uy-saMAAAbiO.jpg,,in,,0,0,0,https://x.com/undefined/status/1882345252209725800,1.07e+18,
1.88e+18,Mon Jan 27 12:17:45 +0000 2025,0,Bea Cukai Yogyakarta Selamatkan Uang Negara Lebih dari 2 Miliar https://t.co/Xr3zUYkHwd,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1883851891693789498,541613750.0,
1.88e+18,Wed Jan 29 15:16:01 +0000 2025,0,Sepertinya golongan manusia asal Indonesia yang panen hujatan di akhirat nanti sesudah bea cukai adalah penginput data di Dukcapil.,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1884621526974234827,508858497.0,
1.88e+18,Fri Jan 24 07:08:36 +0000 2025,2,KPPBC TMP B Atambua mengadakan kegiatan donor darah dalam rangka memperingati Hari Pabean Internasionl (HPI) Tahun 2025 pada hari Kamis (23/01) bertempat di Aula Fulan Fehan. Kegiatan ini bekerjasama dengan Palang Merah Indonesia (PMI) Kota Belu. https://t.co/lDbkxOolWt,1.88e+18,https://pbs.twimg.com/media/GiClwtJbIAA1-nZ.jpg,,in,,0,1,0,https://x.com/undefined/status/1882686925649346586,1.3e+18,
1.88e+18,Wed Jan 29 13:07:00 +0000 2025,1,Gua baru inget imac gua udh 17 bulan ketahan di bea cukai anj,1.88e+18,,,in,,0,2,0,https://x.com/undefined/status/1884589059596771400,1.79e+18,
1.88e+18,Tue Jan 28 09:00:11 +0000 2025,1,Dalam beberapa bulan terakhir Badan Penegakan Imigrasi dan Bea Cukai AS telah mengirim lima penerbangan sewaan ke China dengan membawa ratusan warga China karena dianggap tidak memiliki dasar hukum untuk tetap berada di AS. https://t.co/31Hn53GRaz,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1884164558644031970,75077164.0,
1.88e+18,Wed Jan 22 13:01:26 +0000 2025,468,à¸à¹à¸­à¸à¹à¸à¸à¸«à¸±à¸§à¹à¸à¸¡à¸²à¸¡à¸µà¹ CHINESE NEW YEAR WITH REBECCA #KingPowerCNY2025xBecky #beckysangels https://t.co/aVSR5mWx79,1.88e+18,https://pbs.twimg.com/ext_tw_video_thumb/1882050911381696512/pu/img/dz3hELp2DvNOtQXO.jpg,,und,,0,3,340,https://x.com/undefined/status/1882050943006765195,1.5e+18,
1.88e+18,Sat Jan 25 12:42:48 +0000 2025,0,Peringatan HPI tahun 2025 mengusung tema Customs Delivering on its Commitment to Efficiency Security and Prosperity. yang menekankan komitmen global Administrasi Pabean dalam mewujudkan efisiensi keamanan dan kesejahteraan bagi masyarakat. Selamat Hari Pabean Internasional,1.88e+18,,BeaCukaiTJQ,in,,0,0,0,https://x.com/undefined/status/1883133420093747650,1.3e+18,
1.88e+18,Fri Jan 24 10:07:15 +0000 2025,0,Peredaran BKC ilegal menyebabkan kerugian negara dari sektor penerimaan Cukai sehingga diharapkan kegiatan ini mampu menggerakkan peran aktif masyarakat dapat mengamankan potensi kerugian negara dari peredaran BKC illegal.,1.88e+18,,BeaCukaiTJQ,in,,0,0,0,https://x.com/undefined/status/1882731885039866109,1.3e+18,
1.88e+18,Thu Jan 16 06:20:00 +0000 2025,233,CONGRATULATIONS BEA! Bea Binene is now a culinary school graduate. On Instagram the actress shared her graduation picture alongside some photos from her graduation ceremony after completing her Pro-Culinary Asian Studies at the Center for Asian Culinary Studies (CACS). https://t.co/3hj4kDiSWt,1.88e+18,https://pbs.twimg.com/media/GhY9xsjaYAApQe_.jpg,,en,,5,1,33,https://x.com/undefined/status/1879775592448757889,39453212.0,
1.88e+18,Wed Jan 22 14:02:57 +0000 2025,678,As crianÃ§as fazendo reverÃªncia pra BecBec com 'Sawasdee Kub'. Agora ela Ã© a Rainha dos Baxinhos da TailÃ¢ndia CHINESE NEW YEAR WITH REBECCA #KingPowerCNY2025xBecky https://t.co/pvlIOK6KLQ,1.88e+18,https://pbs.twimg.com/ext_tw_video_thumb/1882052245556252672/pu/img/9MckhOpbXBO9xUtg.jpg,,pt,,2,6,168,https://x.com/undefined/status/1882066425063608665,1.61e+18,
1.88e+18,Thu Jan 23 17:23:43 +0000 2025,0,Internalisasi Identifikasi Keaslian Pita Cukai Tahun 2025 Parepare 23.01.2025 - Tingkatkan kemampuan dan keahlian pegawai Bea Cukai Parepare laksanakan Internalisasi Identifikasi Pita Cukai Tahun 2025 kepada seluruh pejabat dan pegawai di Aula Kantor Bea Cukai Parepare. https://t.co/bd8Be01dD8,1.88e+18,https://pbs.twimg.com/media/Gh_o9yXaAAAYnua.jpg,,in,,0,0,0,https://x.com/undefined/status/1882479336865071482,1.09e+18,
1.88e+18,Tue Jan 21 07:20:00 +0000 2025,0,Amerika Serikat batalkan janji temu pemrosesan imigrasi-perbatasan tutup aplikasi bea cukai https://t.co/mrKaFSkkrn https://t.co/bqsvgCkEAQ,1.88e+18,https://pbs.twimg.com/media/GhzKlJDaIAACGE-.jpg,,in,,0,0,0,https://x.com/undefined/status/1881602630889394441,3271146871.0,
1.88e+18,Sat Jan 25 03:17:12 +0000 2025,1,Emang bea cukai garong aja sih,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1882991082289738151,1.48e+18,
1.88e+18,Tue Jan 28 10:19:31 +0000 2025,0,Bea Cukai Kudus Cabut Izin 5 Pabrik Rokok dan Ungkap 164 Kasus Rokok Ilegal https://t.co/rccmTlh9WY https://t.co/pBSYDIQcJU,1.88e+18,https://pbs.twimg.com/media/GiX31ssaYAAXLBO.jpg,,in,,0,0,0,https://x.com/undefined/status/1884184523912667335,1.77e+18,
1.88e+18,Sat Jan 25 12:42:48 +0000 2025,0,International Customs Day (ICD) atau Hari Pabean Internasional (HPI) diperingati setiap tanggal 26 Januari oleh institusi kepabeanan di seluruh dunia yang tergabung dalam World Customs Organization. https://t.co/GwY75aiKZ7,1.88e+18,https://pbs.twimg.com/media/GiI7jlcbUAAsR2J.jpg,,in,,0,1,0,https://x.com/undefined/status/1883133416784433275,1.3e+18,
1.88e+18,Fri Jan 24 07:39:11 +0000 2025,0,masyarakat. Terima kasih atas dukungan dan kerja sama yang luar biasa kepada stakeholder dan seluruh pihak yang terlibat. Tahun 2025 adalah harapan dan tekad bahwa Bea Cukai Banten dapat melangkah lebih maju dan berlari lebih kencang Jangan lupa untuk klik like share dan,1.88e+18,,bckanwilbanten,in,,0,1,0,https://x.com/undefined/status/1882694622964777204,1.22e+18,
1.87e+18,Thu Jan 02 14:18:32 +0000 2025,565,Becbec falando sobre bua. muito nerd muito assustada com tudo bastante insegura sobre si mesma muito inteligente. Vem aÃ­ Becbec skin nerdola https://t.co/UFStBI3MIW,1.87e+18,https://pbs.twimg.com/amplify_video_thumb/1874819883755847680/img/eO59_21oYer2Qvp6.jpg,,pt,,1,1,51,https://x.com/undefined/status/1874822590604435464,1.71e+18,
1.88e+18,Tue Jan 21 23:45:43 +0000 2025,0,PT Karunia Permai Sentosa merupakan salah satu perusahaan yang memperoleh fasilitas Kawasan Berikat dari Bea Cukai. https://t.co/MOIYQ9aiWJ,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1881850695847956720,1404018642.0,
1.88e+18,Tue Jan 14 10:41:01 +0000 2025,356,à¸à¹à¸­à¸à¹à¸à¸à¸à¸¸à¸à¹à¸à¸à¸à¸¥à¸­à¸à¸à¸£à¸¸à¸©à¸à¸µà¸ à¸ªà¸§à¸¢à¸­à¸­à¸£à¹à¸²à¸à¸±à¸à¸¡à¸±à¹à¸à¹ #beckysangels #BeckyArmstrong https://t.co/KsfMJpPHEj,1.88e+18,https://pbs.twimg.com/amplify_video_thumb/1879116493398605824/img/E-6x4pCsoOEE6bRt.jpg,,th,,0,0,143,https://x.com/undefined/status/1879116504333177114,97016027.0,
1.88e+18,Fri Jan 24 01:36:20 +0000 2025,0,@SnSGuitars @PosIndonesia @DavidBeatt @beacukaiRI @AskeBay Halo kak untuk melihat detail tagihan dari Bea Cukai bisa di cek melalui https://t.co/kBiQd6PwoE,1.88e+18,,SnSGuitars,in,,0,1,0,https://x.com/undefined/status/1882603307182719355,2814445920.0,
1.88e+18,Wed Jan 22 04:32:12 +0000 2025,0,Kantor Wilayah Direktorat Jenderal Bea Cukai (Kanwil DJBC) Bali Nusa Tenggara Barat (NTB) dan Nusa Tenggara Timur (NTT) menyumbang Rp5 3 triliun penerimaan negara selama 2024 atau melampaui target sebesar Rp5 06 triliun. https://t.co/C2nNoizByl,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1881922791316009041,2655442453.0,
1.88e+18,Thu Jan 23 16:14:35 +0000 2025,0,APEL KHUSUS HARI PABEAN INTERNASIONAL 2025 Pamekasan (23/01) - Bea Cukai Madura mengadakan Apel Khusus Peringatan Hari Pabean Internasional Tahun 2025 yang bertemakan Customs Delivering on its Commitment to Effiency Security and Prosperity. https://t.co/oVOuGMhksh,1.88e+18,https://pbs.twimg.com/media/Gh_Y58IakAACJex.jpg,,in,,0,3,0,https://x.com/undefined/status/1882461941073051733,1.22e+18,
1.88e+18,Thu Jan 16 05:56:22 +0000 2025,804,This clip of becbec singing beautifully went viral following another of her viral cute video of that chua poo cooking show. General audience wasnt prepared to get a whiplash are these two even the same person?? #beckysangels https://t.co/XGFIwCxvVT,1.88e+18,https://pbs.twimg.com/ext_tw_video_thumb/1878470779337388032/pu/img/N2lg8JPOA3E58RrA.jpg,,en,,1,0,193,https://x.com/undefined/status/1879769645638697356,1.55e+18,
1.88e+18,Mon Jan 27 05:48:54 +0000 2025,1,*PENIPUAN MODUS BARANG DITAHAN BEA CUKAI* Ini suami gw beli sepatu dibelakang gw karna sblumnya ga gw ijinin beli sepatu karna pengeluaran lg byk wkt gw liat hpnya ketauan lah dia beli sepatu dan ternyata ada wa yg ngaku bea cukai kalo paket ketahan digudang dan harus bayar https://t.co/5Z90K4SKn1,1.88e+18,https://pbs.twimg.com/media/GiRwTiuaUAAyqF2.jpg,,in,,0,1,0,https://x.com/undefined/status/1883754032893984842,191319961.0,
1.88e+18,Thu Jan 23 10:30:32 +0000 2025,0,Bea Cukai sita 9 juta batang tembakau ilegal selama 2024 #beacukai #rokok https://t.co/GeDZVMi825,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1882375356973457707,1.59e+18,
1.88e+18,Thu Jan 23 03:32:16 +0000 2025,279,Mumu for everyone CHINESE NEW YEAR WITH REBECCA #KingPowerCNY2025xBecky https://t.co/DUVnhbf9XX,1.88e+18,https://pbs.twimg.com/media/Gh8qnjKbMAANmiK.jpg,,en,,1,5,284,https://x.com/undefined/status/1882270096091136483,1.78e+18,
1.88e+18,Sun Jan 26 01:41:40 +0000 2025,0,Setiap tanggalÂ 26 Januari dunia memperingatiÂ Hari Bea Cukai Internasional. https://t.co/2H7VpCeVFC,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1883329427884691551,1.65e+18,
1.88e+18,Thu Jan 23 10:25:16 +0000 2025,0,Wkwkwk bea cukai bea cukai alasan gua males po dari luar lagi,1.88e+18,,,in,,0,1,0,https://x.com/undefined/status/1882374032592683486,1.28e+18,
1.88e+18,Mon Jan 27 08:43:37 +0000 2025,2,need jasa imei permanen bea cukai,1.88e+18,,,lt,,0,14,0,https://x.com/undefined/status/1883798002592288880,1.64e+18,
1.88e+18,Wed Jan 22 12:04:06 +0000 2025,356,à¸­à¸²à¸«à¸¡à¸§à¸¢à¸à¹à¸­à¸à¹à¸à¸à¸à¸·à¸­à¸ªà¸§à¸¢à¸à¸²à¸¡à¸ªà¸à¹à¸²à¸¡à¸²à¸à¸à¸à¹à¸§à¸à¸µâ CHINESE NEW YEAR WITH REBECCA #KingPowerCNY2025xBecky https://t.co/33Cks6NiQb,1.88e+18,https://pbs.twimg.com/ext_tw_video_thumb/1882036484951478272/pu/img/062SRoruRiabtPLb.jpg,,und,,0,1,317,https://x.com/undefined/status/1882036515012010101,1.62e+18,
1.88e+18,Fri Jan 24 07:42:37 +0000 2025,0,Penerimaan tumbuh positif sebesar 15 16% (YoY) disebabkan kenaikan tarif barang kena cukai di jenis MMEA. Penerimaan Kepabeanan dan Cukai ini terdiri dari Bea Masuk Cukai dan Bea Keluar. Bea Masuk mencapai Rp3 28 triliun naik 8 27% (YoY) Cukai mencapai Rp3 57 triliun ,1.88e+18,,bckanwilbanten,in,,0,1,0,https://x.com/undefined/status/1882695488547553720,1.22e+18,
1.88e+18,Tue Jan 28 01:18:31 +0000 2025,0,ini keknya arle gw nyangkut di bea cukai dah pity 60 blm keliatan,1.88e+18,,,in,,0,2,0,https://x.com/undefined/status/1884048378188972424,1.74e+18,
1.88e+18,Thu Jan 23 16:16:41 +0000 2025,0, Di Tahun 2024 Bea Cukai Madura mengalami peningkatan dalam segi penerimaan oleh sebab itu harus dipertahankan dan ditingkatkan serta selalu menjaga integritas karena integritas adalah bagian dari nilai-nilai Kementerian Keuangan yang harus kita jaga sampai mati kata Alim.,1.88e+18,,beacukaimadura,in,,0,0,0,https://x.com/undefined/status/1882462466455814631,1.22e+18,
1.88e+18,Fri Jan 24 07:43:14 +0000 2025,0,Kanwil Bea Cukai Banten akan terus mengupayakan peningkatan penerimaan negara dari sektor penerimaan bea masuk dan cukai dengan melakukan peningkatan kualitas pelayanan peningkatan kemampuan sumber daya manusia dan peningkatan pengawasan. Selain itu Kanwil Bea Cukai Banten,1.88e+18,,bckanwilbanten,in,,0,1,0,https://x.com/undefined/status/1882695643627671994,1.22e+18,
1.88e+18,Thu Jan 23 09:00:03 +0000 2025,0,Imigrasi Makassar Raih Penghargaan Penerapan Program NLE dari Bea Cukai https://t.co/ZgZLmg0AaG,1.88e+18,,,in,,0,0,0,https://x.com/undefined/status/1882352586118062173,3467685613.0,
1.88e+18,Thu Jan 23 05:19:30 +0000 2025,487,She s like a living masterpiece CHINESE NEW YEAR WITH REBECCA #KingPowerCNY2025xBecky https://t.co/fRF0sG7f3d,1.88e+18,https://pbs.twimg.com/media/Gh9DNEjWEAEEtMi.jpg,,en,,2,8,374,https://x.com/undefined/status/1882297080636748002,1.69e+18,
1.88e+18,Wed Jan 22 17:55:03 +0000 2025,311,P BEC SUAY MAK CHINESE NEW YEAR WITH REBECCA #KingPowerCNY2025xBecky #Beckysangels https://t.co/rX88yYajVK,1.88e+18,https://pbs.twimg.com/media/Gh6mg8JW0AA6mE8.jpg,,en,,1,4,228,https://x.com/undefined/status/1882124835880587708,1.62e+18,
1.88e+18,Tue Jan 07 06:54:24 +0000 2025,286,Oi Bea nÃ©?â (ParabÃ©ns Beaaaaa! VocÃª ainda vai crescer muito e conquistar muitas mais pessoas. Continue acreditando em si mesma pois o seu potencial Ã© enorme. Estou ansiosa para ver tudo o que vocÃª vai realizar! @bebeaxis ) https://t.co/DG9KhbNkF6,1.88e+18,https://pbs.twimg.com/ext_tw_video_thumb/1876522733418188800/pu/img/VzACLkw16SHs21h9.jpg,,pt,,1,0,26,https://x.com/undefined/status/1876522758370185224,1.86e+18,
